;textID;text;sentiment;aws_obj_score;aws_mixed_score;aws_mixed_score;aws_neg_score;aws_final_score;aws_pred_sent;azure_obj_score;azure_pos_score;azure_neg_score;azure_final_score;azure_pred_sent;sent_vs_azure;sent_vs_aws;aws_vs_azure;aws_vs_azure_mixed;all_true_sent;all_false_sent;same_but_false;azure_t_vs_aws_f;aws_t_vs_azure_f
4446;7e820f005a; Thanks for the warm welcome! We didn`t make plans   because our arrival time was so up in the air.;positive;0.014689556322991846;2.1718399239034625e-06;0.9848948121070862;0.00041351487743668264;0.9844812972296496;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
4447;aa7ae1333d; rofl rofl. Have fun;positive;0.10952718555927277;7.813598494976759e-05;0.8860192894935608;0.004375346936285496;0.8816439425572753;positive;0.02;0.98;0.0;0.98;positive;True;True;True;False;True;False;False;False;False
4448;a2b0366a80; i had terrible trouble with `sp` words as a child, would drop the `s` pider, pade etc, needed lessons. bad memories;negative;0.03730538114905357;1.2824008081224749e-05;0.0013660866534337401;0.9613156914711;-0.959949604817666;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
4449;9f46c8742e;time to play;neutral;0.6431353688240051;0.1008506715297699;0.143121138215065;0.11289282143115995;0.030228316783905033;neutral;0.63;0.12;0.25;-0.13;neutral;True;True;True;False;True;False;False;False;False
4450;2ece7f3810;  hope he is ok!;positive;0.23689526319503784;0.0003611461434047669;0.6357355117797852;0.12700814008712769;0.5087273716926575;positive;0.01;0.98;0.01;0.97;positive;True;True;True;False;True;False;False;False;False
4451;8560ce3f2e; Hey;neutral;0.9996100068092346;3.3174032978422474e-06;0.00023279448214452714;0.00015384559810627252;7.894888403825462e-05;neutral;0.83;0.08;0.09;-0.009999999999999995;neutral;True;True;True;False;True;False;False;False;False
4452;ea4c8aec93;http://www.mmemarko.schilderweb.nl/ for my homepage;neutral;0.9982348680496216;1.5252561524903283e-06;0.001632974250242114;0.00013054943701718003;0.001502424813224934;neutral;0.26;0.7;0.04;0.6599999999999999;positive;False;True;False;False;False;False;False;False;True
4453;d79a6cd4ef;She is all I can ever think about.  http://twitpic.com/4wg12;neutral;0.6505066156387329;3.7276837247191e-05;0.34132811427116394;0.008127971552312374;0.3332001427188516;neutral;0.43;0.55;0.02;0.53;positive;False;True;False;False;False;False;False;False;True
4454;ffbdfabc5d;oh men!!!!!!......I really can`t see my face........c`mon guys!!!;neutral;0.27966439723968506;1.392090052831918e-05;0.09724650532007216;0.6230751872062683;-0.5258286818861961;negative;0.36;0.08;0.56;-0.48;negative;False;False;True;False;False;True;True;False;False
4455;8e813fab62;Want: Trip to Boston next month. Need: Addit`l motivation to save the $ to do so.  Beloved daughter wants to go with, which = 2x the $.;positive;0.8398886322975159;6.231832958292216e-05;0.15800198912620544;0.002047117333859205;0.15595487179234624;neutral;0.1;0.89;0.01;0.88;positive;True;False;False;False;False;False;False;True;False
4456;39d58eb661;Is too much of a bro;negative;0.1272791475057602;0.00011717414599843325;0.007660053204745055;0.8649436235427856;-0.8572835703380406;negative;0.07;0.02;0.91;-0.89;negative;True;True;True;False;True;False;False;False;False
4457;d10ec0c556;I fell for Austin Taura Hanafiah even morreee! Shoott!!!  A guy shouldn`t look that yumm! Hahaha...;positive;0.1613597273826599;3.5974342154077017e-06;0.10491576045751573;0.7337209582328796;-0.6288051977753639;negative;0.0;0.23;0.77;-0.54;negative;False;False;True;False;False;True;True;False;False
4458;a3ab91fe4e; Yeahhh... thx. I figured it out;positive;0.6122815608978271;1.8887270925915803e-05;0.3792844116687775;0.008415098302066326;0.3708693133667112;neutral;0.03;0.97;0.0;0.97;positive;True;False;False;False;False;False;False;True;False
4459;0eccbaf201; just hanging with my bestie;positive;0.5353971719741821;1.4738748177478556e-05;0.4039384126663208;0.060649629682302475;0.3432887829840183;neutral;0.86;0.11;0.03;0.08;neutral;False;False;True;False;False;True;True;False;False
4460;f8201b1ce3; congrats to the A`s!! ugh, we still have til the end of june;positive;0.066020667552948;2.1385687432484698e-05;0.2242713272571564;0.7096865773200989;-0.4854152500629425;negative;0.1;0.4;0.5;-0.09999999999999998;mixed;False;False;False;False;False;True;False;False;False
4461;38a3a0d194;I`m medal drivin`  home in 3 hours!;neutral;0.7647397518157959;6.6736356529872864e-06;0.2320117950439453;0.003241746686398983;0.22877004835754636;neutral;0.83;0.15;0.02;0.13;neutral;True;True;True;False;True;False;False;False;False
4462;a18e89b252;I really wanna see the Jonas Brothers in Novemeber but I need to find someone to come with me!  ****;neutral;0.3877116739749909;1.2891591723018793e-05;0.5723052024841309;0.03997022658586502;0.5323349758982658;positive;0.79;0.17;0.04;0.13;neutral;True;False;False;False;False;False;False;True;False
4463;f1c5fd1213; Thanks for the Gifford Lectures page;positive;0.014427797868847847;5.7194288274331476e-06;0.9853702783584596;0.00019621502724476159;0.9851740633312148;positive;0.01;0.99;0.0;0.99;positive;True;True;True;False;True;False;False;False;False
4464;38475e87c7;Time to do house chores! Ugh!;negative;0.02062992192804813;1.3709254744753707e-05;0.0015803591813892126;0.9777761101722716;-0.9761957509908824;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
4465;0a640d6857;is playing MYBRUTE!  follow me at: http://yhana09.mybrute.com;neutral;0.7837122082710266;1.9223236904508667e-06;0.2153398096561432;0.0009460492874495684;0.2143937603686936;neutral;0.84;0.11;0.05;0.06;neutral;True;True;True;False;True;False;False;False;False
4466;40fa5586e8;hey guys  we just wanted to announce a marathon! so, let`s just say...GET READY FOR A COUPLE EPISODES!;neutral;0.2551397383213043;4.9388163461117074e-05;0.6970615983009338;0.047749251127243035;0.6493123471736908;positive;0.89;0.07;0.04;0.030000000000000006;neutral;True;False;False;False;False;False;False;True;False
4467;c25d19ce3e; ... you mean the fam , minus ahugs;neutral;0.579078733921051;0.00028368309722281987;0.054500263184309006;0.3661373555660248;-0.3116370923817158;neutral;0.9;0.08;0.02;0.06;neutral;True;True;True;False;True;False;False;False;False
4468;8b1d572734; you must ask the Cubs fans. I can`t fathom it myself.;negative;0.593255341053009;3.1845891498960555e-05;0.20663447678089145;0.20007838308811188;0.006556093692779541;neutral;0.37;0.61;0.02;0.59;positive;False;False;False;False;False;True;False;False;False
4469;f17085b40f;He`s off...again  i wish he would make up his frickin mind...;neutral;0.055035766214132316;6.643551751039922e-05;0.0038014827296137814;0.941096305847168;-0.9372948231175542;negative;0.68;0.21;0.11;0.1;neutral;True;False;False;False;False;False;False;True;False
4470;fd9fb4f1ad;i realy wanted to go out cause its so nice but everybodys busy;negative;0.2691236734390259;0.0003924203338101506;0.4368202686309815;0.2936636805534363;0.14315658807754514;positive;0.0;0.76;0.24;0.52;positive;False;False;True;False;False;True;True;False;False
4471;a5c4a4bf53; he was soooo great!!! loved him! He was so good live, haha it poured on us though... makes it that much better!;positive;0.0005039687966927887;1.3673252396984026e-06;0.9992849230766296;0.00020971942285541442;0.9990752036537742;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
4472;4d4c12fca4;http://bit.ly/qiPUU  Jon 4 Lakers Video Blackberry;neutral;0.9967047572135924;3.960511094192043e-06;0.002717395080253482;0.0005739089101552963;0.002143486170098185;neutral;0.98;0.01;0.01;0.0;neutral;True;True;True;False;True;False;False;False;False
4473;0ca4eca526;Going to bed now...good night tweeters;positive;0.4479823410511017;5.138959022588097e-05;0.5201862454414368;0.031780049204826355;0.4884061962366104;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
4474;86bc9261b1;Ever been to a restaurant with over 200 items on the menu?  Lunch decision shouldn`t be this hard;negative;0.33019277453422546;8.087979040283244e-06;0.033007480204105384;0.6367917060852051;-0.6037842258810997;negative;0.01;0.44;0.55;-0.11000000000000004;negative;True;True;True;False;True;False;False;False;False
4475;bf1dedc2a5;The first officially beautiful day of the year and I`m stuck inside the office    A Magners and BBQ will make up for it!;neutral;0.025316620245575905;1.2185314517410005e-05;0.9724467992782592;0.0022243759594857693;0.9702224233187736;positive;0.01;0.62;0.37;0.25;positive;False;False;True;False;False;True;True;False;False
4476;11f9ef90bf;" yeah those are better ads  It makes them look part of your content rather than blatant adverts ;)";positive;0.0260605551302433;0.0015532503603026269;0.023988746106624603;0.94839745759964;-0.9244087114930152;negative;0.02;0.47;0.51;-0.040000000000000036;negative;False;False;True;False;False;True;True;False;False
4477;363b081e11;This is sad;negative;0.0018886217148974536;5.617822580461507e-07;0.000247324031079188;0.997863471508026;-0.9976161474769468;negative;0.01;0.0;0.99;-0.99;negative;True;True;True;False;True;False;False;False;False
4478;cfb572ddcb;Is about to go in the garden, weeding, mulching, cutting down and anything else that I find to do;neutral;0.2001563161611557;1.9759663700824607e-05;0.05112539231777191;0.7486984729766846;-0.6975730806589127;negative;0.85;0.07;0.08;-0.009999999999999995;neutral;True;False;False;False;False;False;False;True;False
4479;287cf431e0; ooh like what? I`m planning on spending the night in as well;neutral;0.5256695747375488;5.2850053180009133e-05;0.10057289898395537;0.373704731464386;-0.2731318324804306;neutral;0.07;0.9;0.03;0.87;positive;False;True;False;False;False;False;False;False;True
4480;cf37a24230;Welcome  my first German follower  My mother Hermine is from the Sudetenland and came to Sweden as a refugee in 1948;neutral;0.8816820979118347;3.4932209018734284e-06;0.11789596080780028;0.00041850985144265;0.11747745095635766;neutral;0.04;0.95;0.01;0.94;positive;False;True;False;False;False;False;False;False;True
4481;9ed54e1243; haha Mon...Do you really want me too send it?;neutral;0.5052428841590881;0.001860684249550104;0.4051053822040558;0.08779110014438629;0.3173142820596695;neutral;0.55;0.21;0.24;-0.03;neutral;True;True;True;False;True;False;False;False;False
4482;256c22835a;Noooo my favorite coworker just got a new job, he`s doing marc jacobs shows now, not fair! I don`t want him 2 go!;negative;0.4065886437892914;0.008632989600300789;0.10961757600307463;0.4751607775688171;-0.3655432015657425;negative;0.02;0.09;0.89;-0.8;negative;True;True;True;False;True;False;False;False;False
4483;c5498a9126;I am not doing much  all well!;negative;0.204034224152565;0.006282258778810501;0.06558620929718018;0.7240973114967346;-0.6585111021995544;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
4484;2e8770ab57;If I could only update my status in just one place....;neutral;0.18716977536678314;1.306475132878404e-05;0.004418123979121447;0.8083990216255188;-0.8039808976463974;negative;0.95;0.01;0.04;-0.03;neutral;True;False;False;False;False;False;False;True;False
4485;5370fe7ef6;is very upset to see carys and donna go today    miss you both hugely already!!! (Yes ok its only been like 3 hours) haaa..waaaah;negative;0.05570643395185471;0.0003409238124731928;0.033880241215229034;0.9100723266601562;-0.8761920854449272;negative;0.0;0.01;0.99;-0.98;negative;True;True;True;False;True;False;False;False;False
4486;e90239f5f1;Time to head back home. My business here is done.;neutral;0.5761055946350098;3.86119972972665e-05;0.08847017586231233;0.33538565039634705;-0.24691547453403476;neutral;0.88;0.08;0.04;0.04;neutral;True;True;True;False;True;False;False;False;False
4487;3f3c87afb8;Oww. Can`t even describe how much my back hurts. Going to have to go to the stupid doctor.;negative;0.16613291203975675;6.645860412390904e-05;0.011090889573097227;0.8227097988128662;-0.811618909239769;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
4488;5ed54c5464; i guess it wasnt meant to be..;neutral;0.005507016088813543;0.9832327961921692;0.0022106445394456387;0.00904953759163618;-0.006838893052190542;mixed;0.75;0.01;0.24;-0.23;neutral;True;False;False;False;False;False;False;True;False
4489;ec3201c4b0;Have to keep bumping the mouse so my computer doesn`t go to sleep. No Internet access  No files to work on. Slowest Friday eeeeevvveeerrrr;negative;0.048595543950796134;1.2468620980143896e-06;0.004455625079572201;0.946947693824768;-0.942492068745196;negative;0.23;0.01;0.76;-0.75;negative;True;True;True;False;True;False;False;False;False
4490;f606bc09eb; good luck chan! gue kmrn bawa backpack kosong, quite helping;positive;0.1994705945253372;1.717476698104292e-05;0.79860919713974;0.001902960008010268;0.7967062371317297;positive;0.02;0.97;0.01;0.96;positive;True;True;True;False;True;False;False;False;False
4491;f7b3e70599; nope no love;negative;0.12675856053829193;0.0004818006418645382;0.023585494607687;0.8491742014884949;-0.8255887068808079;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
4492;2c6290dcd3; sayid could be dead.;negative;0.21798528730869293;0.05575571209192276;0.02772762440145016;0.698531448841095;-0.6708038244396448;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
4493;ae258df822;First fail, cant tweet from phone. Oh how I love my work phone;neutral;0.1420070081949234;0.1953599601984024;0.5623317360877991;0.1003013327717781;0.462030403316021;positive;0.0;0.5;0.5;0.0;mixed;False;False;False;False;False;True;False;False;False
4494;0e77fb5e8d; just got Zion tweet;neutral;0.9163399338722228;2.1033387383795347e-05;0.07580466568470001;0.007834335789084435;0.06797032989561558;neutral;0.95;0.01;0.04;-0.03;neutral;True;True;True;False;True;False;False;False;False
4495;a6ae058496;I can`t sleep ugh!! and I have **** to do all **** day tomorrow. Wanting to take a sleeping pill but I know Ill get up late;negative;0.3400932550430298;2.78819370578276e-05;0.12831713259220126;0.5315617322921753;-0.4032445996999741;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
4496;df8da19ddd;The pushing has started, not long before a new #starwarsday baby is born;neutral;0.7357380986213684;1.3543686691264156e-05;0.22412961721420288;0.040118757635355;0.18401085957884789;neutral;0.42;0.01;0.57;-0.5599999999999999;negative;False;True;False;False;False;False;False;False;True
4497;f98db090f7;This is a status update to twitter from ICE  Timestamp: Sun May 10 10:57:44 CEST 2009;neutral;0.9907305836677552;1.0930207281489857e-06;0.008653023280203342;0.0006153527647256851;0.008037670515477656;neutral;0.96;0.01;0.03;-0.02;neutral;True;True;True;False;True;False;False;False;False
4498;18c2a1e98e; see u bye see u!  i love the hot30;positive;0.054296568036079414;0.09786701947450638;0.842015266418457;0.005821199622005224;0.8361940667964518;positive;0.0;1.0;0.0;1.0;positive;True;True;True;False;True;False;False;False;False
4499;ae2c206375; i don`t have any excuse other than night shifts! we got our orphan lambs from a local farmer so we cheated;negative;0.4006106555461884;0.12050490826368332;0.03473042324185372;0.4441540539264679;-0.4094236306846142;negative;0.0;0.0;1.0;-1.0;negative;True;True;True;False;True;False;False;False;False
