;textID;text;sentiment
4615;82ec1b47c4; yes super lakas ng ulan. buti nalang i have a red bandana, body ko lang ang wet look  hahah!;0
4617;c2b0247cd1;is very shocked and feeling sick... but happy all the same;1
4618;5134227c2e; awww. i wish i had a younger sis ): but i do have an older one!!! i bet your younger sis loves it JUST as much as u do!;0
4619;1d02e9bff4; I am sure every office has them. Men and women with no capacity to realize they should SHUT THE UNHOLY **** UP, Christ;1
4620;9095e77d0d;Ready to chill on the couch and watch a movie;1
4622;6666449e3f;,:Mother, Happy Mother`s Day.... and to all Mom`s there......  God Bless yhaw all... ?;0
4623;18699f7f9b;I am hungry already. Not impressed! And everybody has gone to Rubys;2
4624;9bf21c82f3; Happy birthday!;0
4625;8681d8dda9; Sorry  I wasn`t doing the inviting...all single women I think.;2
4626;5d9cfb8160;Just got woken up by my mom... Our ENTIRE first floor is flooded. All our furniture, curtains, moms expensive rugs.... Soaked and ruined;2
4627;3f348dc959;My puppies killed my cat lastnight,they thought she was a stuffed animal.  RIP Meanie  http://yfrog.com/104m6wj;2
4630;8c05bfedf0;I sunburnt through factor 30;1
4631;9d99a1e28d;mcfonalds roulette i i lose. they forgot mygrilled snack wrap;2
4634;26316a2cd9; Damnit. Sorry to hear dude;2
4635;1ba776466c; how long did it take you to learn the song;1
4636;d0ef9db367; Ha... Totally go for it. You`re a journalism major, so it`s a perfect fit.;0
4638;783ebadc5a;" You are clearly very busy  Take care of yourself, and I am sure you will be fine; takes one to know one ;)";0
4641;a387da4c19;Wooow, I haven`t charged my iPod Touch all day today, and it`s still ALIVE! That`s so coolio;0
4642;83eeed4e54;Luv you sissy;0
4643;fb5aa28eda;i pulled a muscle in my neck this morning just feels like its getting more sore;2
4644;5ec1008a25;never did sleep last night  feeling horrible today, time to call work I thinks...;2
4646;2b69b98ee6; No, I`m in the US for the weekend not the UK;1
4647;423ad94dd0; tnx for the repLy on myspace...;1
4648;282a6b5807;My tongue still hurts.  I need to sleep!!!;2
4649;b2215eb91b;Holy cow! Archie Andrews finally marries Veronica Lodge.This is not what I thought will eventually happen in my 6th grade  Awww...bad, bad;2
4650;ec6f485840;Sad face moment of the day;2
4652;a6e6bb3154; Wow, you might be countering the Benedryl with your enthusiasm.;0
4654;4c7324d838; Nope  Neither of our ladies are on today.;1
4655;2bf08a606a;This is a joke surely? http://prune.it/WEAt;2
4656;e8c2e81ff2;I`m holding Audrey (mine and Erica`s bean bag thing);1
4658;ef9483e22e;good morning;0
4659;bacb22bbbf;Today I`m lonley girl with a guitar;1
4660;2af5610991;   that was flippin` sweet, dudes. thanks for sharing;0
4661;bff3d9b8f0;_emily  i wish i was there to hear that!;1
4662;0935d6c80d;I do not feel good;2
4663;ea0328d144; Happy frickin` birthday!  Try not to be too bitter about sharing your day with your lovely wife and all other mothers out there.;0
4664;05a0e60f99; I`m sorry to hear that.;2
4665;a1ef9fbaf0;On the computer alllllllllllllllll day;1
4666;1d05b47096; Saw you on SNL with your diploma..Congrats. You must be overjoyed.   Now I am finally going to bed..NITE;0
4667;47fad4f4cd;had the BEST Italian meal EVER last night! twas godly! i thinks we may get our kitty cat today;0
4668;52460306f4;http://twitpic.com/4j9x4 - lmao, it`s true;0
4670;f8109b4028; OR, just make someone walk on ur back?? I`m a professional back walker-on`er  I could use that too, on the lower regions!;1
4672;b06bdfd712;Oh yeah, Radio1 is SO playing Earth, Wind and Fire;1
4673;920652bbd6;what you doing?;1
4675;970ce64ac3;band practice;1
4676;37e52d631f; yeah....but I finish go home get changed etc etc then im off again;1
4677;577b7b7901; Im home, phone died thou;2
4678;b7704c849c;I left a chocolate egg sitting in my office, and now it`s calling my name......................;1
4679;a8e128c524; wooohooo! I`m fourth row back;0
4680;e9c337f756;@_TWEE haha thanks to you that`s my new word for the week! ****;0
4682;14ebf4cb1d;Addicted to Glee... watching the video over and over again....I should be out;0
4683;0effd702f1;having my brecky. Good Morning  x;0
4685;33642b4567;Wrestlefest was fun! Now tune into www.latalkradio.com from 2-3 sunday and chat with me;0
4686;36bee46d4b;They are unloading a Leopard Tank just next to my office window. Hope I didn`t piss off anyone;0
4688;b5d02c31a7; I really want to!! But it`s one of my few free weekends that month and am booking clients  Mama needs to make money.;0
4689;643381ff9d;haha. i love you too aimeeeeeee!;0
4693;f3376dfd65; yes dear....  ... I`m opff bbl8r;1
4695;3fde8e7e99;and egg whites, with 7 grain toast. YUP!;0
4697;ecd73c6d97; So the man behind the awesome Macarena vid. Great work. Love it.;0
4698;ca9dc64e0a;3 days left of school!  For Bryce and Tyler, that`s 3 more days of elementary;1
4699;773ae618f3; thank you for the link! it explains a lot! and I`m glad you`re feeling good! I`ve a friend coming tomorrow. will be fun!;0
4702;0b989d6275;My moms Season 3 of Weeds got burnt up in a family friends mobile home.;1
4705;27325838a1; I sent you a message.;1
4706;089fef3548;_l I blame you for 1/2 price Fridays replacing Free Book Fridays. They don`t want you doing #rrtheatre anymore.;2
4709;58459103a5; may I please have a couple promo codes to your EA apps? Thanks so much!;0
4710;1da9416c37;goodnight all in the twitterverse;1
4711;c53e7f7415; I could get away with it. dare me? I`ll go buy it tomorrow;0
4712;f3bd26a6ff; what happened? I missed 4 hours of updates;2
4714;541afaf3a8;sad that school is over gonna miss all my friends and teachers;2
4715;76165a1465; I can`t get it to load for me.;1
4716;eadef421d6; I knew that. I attended an innovation seminar at Picnic 2007.;1
4717;b8f10aed88; sad, but true;2
4718;5c82523776;so...i really want to be home right now.;1
4719;15d527d485; yes... nice. I missed a lot of fun. **** exams. you are looking good...hair;0
4720;f0460d611d;not well;2
4721;ee5929172b; I love old school horror movies more, I got Elvira tattooed on my back;0
4722;f6e6c24f35;happy to b home .. then my mind wanders an I can`t sleep;0
4723;88e5d5ec99; that is really brilliant!;0
4724;9861e16cc3;Thank god camera fixed itself. I want a new ipod;0
4725;64b6c471a5; Oh very nice! I hope you have a wonderfully relaxing day!;0
4726;a989ada633;finished a whole box of ice cream;1
4727;fe4d193de2;I need to buy a cheap verizon phone;1
4728;1fbc83a3c8; You are right.  If you ordered a static IP it should have been set up.  I apologize if it was not;1
4729;291e9d5727;So bored... need more people for rsmv !!  jagex doesn`t let u say RSMV unless its the first word u say in the sentence.. sad;2
4730;0010789f06; ooohhh imma need you to get on that asap love you;0
4731;60648d6ba4;afaik A LITTLE SAD THAT CROCCOS IS NO LONGER AVAILABLE FOR SALSA WED NIGHTS. BUMMER!!!!IENJOYED GOING THERE WED NIGHTS.;2
4732;60c947090b;HOMEWORK  BORRIING;1
4733;c34359ded9;despite rain, having a fantastic day;0
4734;dbd1b3b11b; We`ll get hitched when you get here.;1
4735;75d25c3910;is tired and about to go to sleep. night everyone;2
4736;fa0591a76d;Happy mother`s day nfty!!!!!!!!!!!!!!!!!!!!!!;1
4738;99f676bf6c; it`s because finished the recordings?;1
4739;7fa1a410db;" - Welcome to Minnesoooooooota. Free up some time this trip to catch up! Won`t be at Cliquot Club though; they closed";0
4740;0883179b27; Belated kay Tita.  Wow! 2 prizes in a day! Congrats!;0
4741;91b14afafd;OMG. I got a explosion of new followers, hello new followers;0
4742;bfdad27a0d; Loved the comment on flashcads! I`m old school too!;0
4743;76fef28be5; no Belgian an not a record collector;1
4745;897b21504b;A lovely couple of days with friends from Wolverhampton. At least the weather improved for their last day today. On call tomorrow;0
4746;c5ec1e7875; are you and melissa celebrities now?;1
4748;29fa1f6ee0; you`re just unhappy to return to occupying the same city as me  I am cry now too.;2
4749;6ab9a27c6f;The new redesigned cricinfo : http://tinyurl.com/mxlcuv I hate change;2
4750;cbfddfa340;Having a great chat with a friend. He`s totally putting my mind at ease;0
4751;2315cc70f6;I feel like... I`m not gonna make it this year;1
4752;287ee3ef3e;My purple pusrse is pretty  someone tell Katie Holmes!;1
4753;a7f8bf1484; I just KNEW you`d get that!;1
4754;3aa991cf71; i want her more on Survivor!!;1
4755;f53c7cad5a;Glad to see the sun out in Dublin after a great week in London. Back to work;0
4756;773f3ebea4;Nice place to eat in sao paulo, brazil  http://twitgoo.com/28hh;0
4757;06f354563e;  i just want to wish your mom a happy mothers day!;0
4758;0b78d9028f;sneezing frequently;1
4759;936fd9b728; salt and vinegar;1
4760;35f7c86281;My whole body back pain treatment and detox starts Monday. Not looking forward to a summer of hot yoga and healthy food.;2
4761;736ac9aaeb;i keep coughing my guts up;2
4762;13fa373a34;Oh and Cali plans are a GO! I might get to see DA too and she`s my hero and rocks my socks;0
4763;997f56248a;bored, nothing to do;2
4764;a4a5de0baf;I loved johnny carson now I`m going to hate seeing jay leno go;1
4765;c139af3341; I dunno man. How bout some wendy`s?? mmmmmm we dont gots that in H-town;1
4769;e91ab170ff; good morning!;0
4770;f9d6d29a13;is stuck in traffic;2
4771;aaf786894b; aw, gutted;2
4772;d9b5dafc96;Just finished taking world geograhy final!!! I think I did bad!!!!;2
4773;3263423ce3; thanx 4 thee follow;0
4775;5e36bda7f8;We`ll write a song that turns out the lights <3;0
4776;f37af9fd5b; **** you and your hot weather - it`s freezing in Oz at the moment  I miss summer..;2
4778;89cdcbfb73;everyone`s abandoning the office... I still have 5 hours to go;2
4779;0ce8b5c83d;Hi tweete, surprised to see everyone still up...maybe it`s the full moon;1
4780;fb45b19ca3; hahah I`ll try;1
4781;fc8efe7e13;  Idk. I`m only a stupid 7th Grader;2
4782;837f54ace3; did you have an amazing time?;0
4784;afca0808c2;****. I had 11 goldfish.  Oh well, that`s my dinner. Anyways! Check out my blog yoooo http://weaselbee.blogspot.com/;1
4785;eacae53aa9;Cat is anxiously watching wild turkeys in my back yard....I think they have their eyes on my bunny rabbit;1
4787;eef357a167;I`m gonna cryyy!!! My car looked so good clean and its **** raining!?! I always do this...wash it right before it rains;0
4788;378bf58fa3;I just had a lovely lunch of curried rice and mussels with baby octopus - yum;0
4789;6e1811ea29;TodaY was better. My Panda can eally cheer me up. I dont know, I am Happy, Like the legit happy.;0
4790;635dfca954;is stoked for spring! Amazing wild foods! Nature is abundant~bless up!!!;0
4791;74cb0d43dd; omg in your pic youu look so cuute !;0
4796;9cb9e094ea; Im salaried so I don`t make any more or less no matter how many hrs I work.  Comes with the territory I suppose.;1
4797;87ff6bafbe; None of Meowmie`s friends have money, and even if they did, she wouldn`t be able to pay them back.;1
4798;4e5a8e0e58; jennah can u just tell jay i said good night plz? im asking nicely!;0
4799;0d39ba337b; Basket Case is mine  I miss it.. Going to have to listen a **** load now;1
4800;6c385f080b;Oh darn. Lost another follower.;2
4801;dad4a7a344;gosh! i`m freakin` bored! talk to me!;2
4802;cf59390a61;hope schools gonna be good tomorrow;0
4803;34a6d1804f;Ha I got another #followfriday. take that ! oh... your listed too... thanks a lot  ya jerk.;2
4804;05aa067b65;Bluedart takes a shipment all the way before figuring out 'No Deliver' and then bring it back! Databases anyone?;1
4805;6a2322cc3d; Kev, **** off! I`m stuck in Westgate working;2
4807;8edf65e98b;Grew fat today  GSS was so hxc I saw a full house Chanel, JC, Pedder Red and Ferragamo! How great is the economic downturn.;0
4809;4b08c65e4a;In class till 12  wishing the rain would go away!!;1
4810;303801b6f5; Sounds good to me!  Taylor + Kellie on tour together is just pure genious!;0
4812;04f7a0b0f0;Over-thought tying my shoe, couldn`t figure it out for a while;2
4813;b36a092e84;Stupid idiot who ran a stop sing and almost killed me and my car!;2
4816;ebda3686bc;i like this Dr. Seuss quote - ï¿½You know you`re in love when you can`t fall asleep because reality is finally better than your dreams.' -;0
4817;e29eaebd8b;i love pink, and i don`t care. today i shall not tweet as i have to hardcore work with jamie! have a nice day everyoneeeee  xxxxxxloser;0
4818;ea179bc7a9;i`m doin my tweets on my phone so i have on clue how to reply to anyone. but thank u fiercemichi, as soon as i can i`ll check it out.;0
4820;e1a776cf0b;moshing to fall out boy, and confetti bears are falling from the sky;2
4821;fb0f439334;We drove  summahkayy;1
4822;285d374776;So over it!;1
4823;d37f7ab40f;Have a nice day  ? http://blip.fm/~5z6y6;0
4826;2cf37fe920;Missing how it used to be;2
4827;9d76437643;Hell of a lot to do. But they say you shouldn`t complain theese days. Who are 'they' and can 'they' help me in that case;1
4828;1f135109a0;hopefully today will work in our favor;0
4829;c628741a80; Thank you   I`ve had anxiety issues for years so I think if I can make it through the first couple of days then I will be fine.;0
4830;55a394aa00; http://twitpic.com/4jf4m - Very interesting head gear. lol.;0
4831;d27cd1e6ff;thnkn bout yesterday..best day ever!& 2day Virtus vs Treviso at da futurshow..hard game,gotta win! FORZA RAGAZZI!!!;0
4832;9ddd03308b; i`m playing good because i`m a big baby;0
4833;4a4a11fdd9;Happy Mother`s day !!!! Show some love to your Beautiful and Amazing Mom!!  <3;0
4834;188e8732c3;_Lovato oh I see. Thanks for replying. anyway, how are you?;0
4835;4291805bc4;this phyllis hyman unsung story is so SAD;2
4837;9d152ac0aa;_cowan oh cool!  I`m gonna crash and sleep. I have been like 40 some hours working lol;1
4839;527877de07;VERY upset....  Mom is in the hospital;2
4840;7fa4e3d867; hello  i am ur biggest fan, and i rly carnt w8 till new moon comes out! good luck 2 u nd all the cast filming  ****;0
4841;976eeaa10a;  tell me about it;1
4843;24e5c64279;just got home. Yay!  Hi guys! http://plurk.com/p/svdpu;0
4844;e956bc2244; Knock You Down is playing now...again!!! Cna my day get any better?? I love it!! How r u? Missed u;0
4845;800ecf6a37; Morning;1
4847;a715428566; My #followillfriday sucks because while I was teaching people how to be nice, you **** were drooling over Notion;2
4849;5e9d943e84;Just saw G.O.D perform I love you I thank you by MC Mong.;0
