,textID,text,sentiment
16445,ea179bc7a9,"i`m doin my tweets on my phone so i have on clue how to reply to anyone. but thank u fiercemichi, as soon as i can i`ll check it out.",positive
4291,400b409439,Quick thoughts. Tired. Happy. Satisfied. Entertained. Excited. Oh... and a bit in love,neutral
13312,e1a776cf0b,"moshing to fall out boy, and confetti bears are falling from the sky",neutral
25818,fb0f439334,We drove  summahkayy,neutral
26063,285d374776,So over it!,neutral
15831,d37f7ab40f,Have a nice day  ? http://blip.fm/~5z6y6,positive
8147,43c06074fb," I think they`re really good, so that probably damns them to obscurity.",positive
22214,1869f6142c,_artillero Hahaha. Sana someone`s selling the full version of 'Coding Workshop Photo Recovery Wizard' CD! Demo mode lang eh,neutral
19062,2cf37fe920,Missing how it used to be,negative
13067,9d76437643,Hell of a lot to do. But they say you shouldn`t complain theese days. Who are 'they' and can 'they' help me in that case,negative
13072,1f135109a0,hopefully today will work in our favor,positive
556,c628741a80, Thank you   I`ve had anxiety issues for years so I think if I can make it through the first couple of days then I will be fine.,neutral
4546,55a394aa00, http://twitpic.com/4jf4m - Very interesting head gear. lol.,positive
18873,d27cd1e6ff,"thnkn bout yesterday..best day ever!& 2day Virtus vs Treviso at da futurshow..hard game,gotta win! FORZA RAGAZZI!!!",neutral
18920,9ddd03308b, i`m playing good because i`m a big baby,positive
11859,4a4a11fdd9,Happy Mother`s day !!!! Show some love to your Beautiful and Amazing Mom!!  <3,positive
20445,188e8732c3,"_Lovato oh I see. Thanks for replying. anyway, how are you?",neutral
10277,4291805bc4,this phyllis hyman unsung story is so SAD,negative
16876,675bb05b9d,Im @ the dentist  ....scary people here...,negative
1419,9d152ac0aa,_cowan oh cool!  I`m gonna crash and sleep. I have been like 40 some hours working lol,neutral
1655,ac87ee4101,"So much for having a fun day off at the Brewer game... at home, sick",neutral
2388,527877de07,VERY upset....  Mom is in the hospital,negative
23930,7fa4e3d867," hello  i am ur biggest fan, and i rly carnt w8 till new moon comes out! good luck 2 u nd all the cast filming  ****",positive
15491,976eeaa10a,  tell me about it,neutral
24594,fcb4695f92, have you check oceanup?'miley cyrus justin gaston fight after lunch' you ok with justin?hmmm.im with you whatever happen,positive
16367,24e5c64279,just got home. Yay!  Hi guys! http://plurk.com/p/svdpu,neutral
22477,e956bc2244, Knock You Down is playing now...again!!! Cna my day get any better?? I love it!! How r u? Missed u,neutral
2367,800ecf6a37, Morning,neutral
15998,1c474125cf, oic.. will need to get upgrade space if I do want to use it then.thanks  Will most prob only use photoshop and dreamweaver,positive
5377,a715428566," My #followillfriday sucks because while I was teaching people how to be nice, you **** were drooling over Notion",negative
8010,1a147f4b49,After work....Hillcats game!   .25 cent hot dogs haha,negative
10657,5e9d943e84,Just saw G.O.D perform I love you I thank you by MC Mong.,positive
20482,1e9bcbdb0b,Don`t really wanna go school on Monday to be honest,negative
2078,504b3f4d66, it`s just one day... do a week of 60hrs to compensate,neutral
25173,2934592434,At ihop with the besties..minus one  where`s the dr.???? At work of course,neutral
25898,a0d603ecc2,Looking for a new laptop battery. Why are they so expensive??,neutral
20372,023d5f0355,"okay, got the card, but my phone is **** up at the moment.  please use email to reach me, sorry",negative
16504,b8a8fcf3e5, the ordered me a new blackberry to arrive TUES! I may die between now and them without phone  I have withdraws already,negative
12090,443f6d754f,"...wait, I lied.",negative
25509,c18af50515, no.1 dont really mean anything to me anymore :L it did when good old top of the pops was on every sat or friday or something,negative
12963,558d4976d1,"just got a haircut, NOT happy!",negative
10302,5fca665174,LOVES that lubbock is wet..its about time..no more strip runs,positive
10642,e51c3774e1,Zac Brown is in Virginia Beach and I`ll be in NoVA,neutral
18310,f49793eb70,Why are all the cool classes being offered this summer?  Boo.,neutral
18870,32fcffc4a4,In a  mood.. Listening to the older stuff... This Time Around. Not that old but old enough.,neutral
1755,3d467291fc,planning how to move back home...the regression process is in motion,neutral
1275,1124f6f9a5,noone wants to talk to me  lol,negative
26659,fbe0a05867,"_0981 LOL I was going to do some homework, but kind of got distracted... Again...  Goodnight!",positive
13404,a056734a01, cool thanks for the response.  I`ll check out that Firefox!,positive
18459,6240923771, games? Just wanted to clarify,neutral
10041,5652d8ae75," if i can get a ticket, but the pickings are lookin slim soo prob not",neutral
10584,f9557de9bb,It`s too hot.  I don`t like it.,negative
13752,d2679b98ab,is chilling at home,positive
20468,02bf960d09, ohh I was so confused!:p I haven`t seen it. It`s your favourite?,neutral
1304,d5ebd5f984, You win ... SIGH Rakeem,positive
10347,527707dc25," thank you, god bless im going to eaat my in in out",positive
24891,0460f2c05b,"`Don`t call your mother, `cause now we`re partners in crime.` -KP",neutral
21782,fb63ff9083, so I`ve organised a day of indulgence & luxury for her. A pamper day  fingers crossed she likes the surprise..,positive
6391,79b2115dc0,"has gone through about 6 tea bags , call me obbsessed , i say thirsty",neutral
9785,9bd52ea04b,"_Pierce Well the Enterprise E, the NX-01, or the NCC 1701(no bloody A,B,C,D, or E)",neutral
2594,8b6de71666, Huh... PR from 5 to 2..?,neutral
20321,8f265d6787,"Had a great night, ashleigh makes a good dance teacher  And we kicked Bens butt at a pillow fight!",positive
9897,b08964cf19,I feel like I need to catch up on twitter haven`t done much of it this weekend!,negative
2,088c60f138,my boss is bullying me...,negative
6230,a650b02d11,    - Overwhelming lead for Strawberry Lemonade!!  My husband voted for Banana Fosters tho.,positive
10892,3e4b17c28b,  also check out  and   2 other wonderful causes that need our help,neutral
3777,27a39da558," Oh, I`m so sorry. I feel your pain. I can`t kill them either, and I`m always the one that finds them. Why is that?",negative
20604,73d3c0dfd7,"  hey girl, what`s up? what r u gonna do today?",neutral
2251,85cc3caf4f,Rewarding myself with dinner at American Dream pizza on the rooftop terrace. Perfection  got 7 pages done on the prospectus!!,positive
7848,260e3b3e6a, I don`t remember cause I was watching so many on youtube... LOL will get back to you,neutral
21280,93d5d0038c,"Watching NHL playoff Game1 tomorrow night if anyone is interested, and I know that none of you are.",negative
9490,fbc22a56db," I`m still on the bandwagon. Figured I`ve been on this ride so far, might as well see what happens.",neutral
9687,e65b2f93f2,is snuggled in bed reading,positive
23456,c9b70e1a35,Disturbed. They sold the baby tiger I met in Thailand as an exotic pet. Greedy bastards,negative
17742,7e8020cba2,happy that Google Wave is trending.  Can`t watch the video for it... certain flash videos are blocked by my company`s network.,positive
708,fd5b328f6d, I loved him and he was in a mini,positive
1564,15aedbc11c,"oy, im such a nerd..im writin 2 no1 cuz no1 is followin me  i mean lik sum1 was but their account was deleted due to 'strange activities'",negative
3550,f85f538616,I need a break... PFFF... Work Sucksss Will be in Myrtle Beach SC in 45 days...  things like that make me soooo happy woeiwoeiwoei,neutral
10587,b3a9a9af56,Eminem`s new song 'Beautiful' is amazing!. Listen to the MAGIC right NOW!!  http://www.myspace.com/steve005,positive
26238,68036f7944, Nice musli bars!,positive
25331,a6ffb21858,Hellooooooo... Whats the scene people !!!,negative
7140,e3dfffb668, Ich will auch zu Pinkpop,neutral
23716,003e68d96d," cool beans, yeah man - no prob at all",positive
6792,21d38cfc42,"Wow, been away 4 a while...stupid lap top is in the shop...still    Hope everyone is well!",neutral
12027,b9c7cea4dc,I am doing Geography Revision on Earthquakes!  How Boring!!,negative
16726,40b38aa1bf,Rainy day today.  No car so we`re stuck in the house   I needed to go to the post office too...bastards,negative
6847,60aada6ba3,i am leaving soon for Kansas City to take some of my stuff. Only 8 days of living in Carthage left.,neutral
17014,17053f153c,Going home. Hope one of you out there saw the play.,positive
14168,b577cd2a57,catching up on House  season finale monday!,neutral
21936,354b590f3f," HEY! aww man, no, i didnt IGNORE YOU i just dont have mobile web. so i can only txt.  i can see you unless i`m here >",neutral
21892,b9f42cee04,About to watch JONAS!  I love DVR! ,positive
14990,9aaaea12c7,"This is my new College project, i just wanted to share it  Hey Mr Bartender - College Project http://bit.ly/Ba3Nf",neutral
24262,958eed7410,Have been rolling on the bed for the past 2 hours ... Still unable to sleep,neutral
12294,0ec41af1ff,Painting my room =,neutral
7234,99100e3c2e, I WISH YOU WERE GOING TOO!  are you still coming to nicoles preprom?  Can`t wait for preprom!!!!,positive
1726,da9e839af0," nope not going be able to finish it tonight, got a few other things to do before bed",neutral
1891,ad360dc709," Mmmm, I had honey mustard chicken w/ rice & veges",neutral
19335,654de96a93,I wanna buy a million copies. But i aint that rich   just buy some more copies urself hahah,negative
14331,db565fc9d6, nope.  they are all sleeping cuz they live on the east coast.,neutral
15375,fa805cb595,In a rush....   Lunchtime anyway,neutral
8184,df9f97f886,I`m not impressed that it almost always rains on Bank Holidays !! Stil... It`s a free day - no college,negative
15374,39854df96d, It`s fun to see that glimpse of your life,positive
4908,1027e2e7bb," I have no doubt, darlin`!  Just wish you could find a boy worthy is all!  You`re good people!",positive
19111,9a7b1095d3,"Star Trek is awesome!! Kirk is hot, Spock is cool. It`s fun, cool and sexy. Definitely worth seeing. I saw it at the Cinerama.",positive
15399,70094c5e43,has made herself officially unavailable to her best friend,negative
5542,ac4aef6710," Don`t fall to celebrity worship, though... just write what you think, do the best you can and rock on",positive
21686,46e0b00683,I had fun this summer,positive
26860,7323f7136b,i find John Mayer`s tweets mighty entertaining for a hearty laugh...so thanks John,positive
27259,15046b539e, http://twitpic.com/67gwh - bwahahahahahahaha nice!  I want a doggy,positive
1178,716f2a0736, Yeah! Thanks! I`ll be back in soon to see what ya got!,positive
27039,f2f889d6cd,"feeling bad for Daisy, she cries in every episode       i watch waaaaay too much tv",negative
22016,890d25403c,researching ecologically friendly carrier bags... its not cheap to be eco friendly,positive
14175,84a35b5bea,I`m not sure why walking around in barnes and noble comforts me so much. O well now I`m off to work,positive
23458,6f4571eeec, good. that was the intent.  hopefully others get the same vibe,positive
7664,a3a78146c8, My dream was about hanging out with all my friends. It was good until I woke up and they weren`t there.,neutral
5362,ca5c407ca4, seen him! he`s beautiful,positive
24235,968b62c93c,I`m gonna miss them so much  I`m crying right now... :/,negative
4452,82bf894cdb,  i met him! hes from where i live !!! he goes clubbing the same places lol! i dont get twittter,neutral
20940,4b9f6061a8,Losing makeup bags is TRAGIC...luckily I keep 4 in diff places but I gotta replace my Bare Escentuals  *tearrrrrrrr*,negative
22180,d6dd76af3a,Seems like 60 min wait time  should I call the wife now,neutral
22209,71f857cd72,"ending my evening on the best note.  i will love you forever, tweets.",positive
22866,a5318c0473, i didnt get the joke,negative
24018,78a3dec169,not feelin 2day,neutral
15625,6052a573df,Searching apartments in Kaohsiung. Will go seeing the apartments on next Tuesday. Haven`t found a good one with reasonable rent...,negative
13161,023adc9806,On my way to see star trek,neutral
22588,eae9c20c8d,    #followfriday thank you so much. I`m so behind. Still at about half of what I had.,positive
19871,5c211a0e68,is tired. 04:30 alarm setting will do that  Off to bed as soon as my bloody iPhone Backup and Sync finishes.,negative
12236,d307874770, It was on my CNN subscription on Google Reader. I couldn`t help but repost it,neutral
19263,9e963698f8,Hate I am going to miss the tweet up this weekend,negative
1740,c9335c535e, ummm not with me?,neutral
413,38a6cb940a,I sure do hope it becomes 4:20 this afternoon ...,positive
5120,e387566c3d, haha that photo is too funny! I hope he wasn`t disturbed by passengers too much during the flight,positive
14212,28a216a38b," Awe man, that sucks. Everyone makes mistakes. I have a feeling that people can forgive you",neutral
10705,5252524b59,I may have come down with something; we`re almost out of tissues!    this is not a good season  http://tinyurl.com/nccqya,negative
17155,703d8ea662, i`m getting this assignment done,neutral
